E2c2	 The solution must be an unambiguous sequence of moves with each move written out in sequential order. Penalty for an ambiguous solution: disqualification of the attempt (DNF.	 Article_E
E2c3	 The competitor should make it clear which moves are intended to be part of their solution, by clearly blacking out/scribbling out any moves to exclude, or by drawing a single outline around their solution.	 Article_E
E2c4	 Only numbers, letters, and apostrophes are considered as part of a competitor’s solution. Other symbols are disregarded. The remaining solution must only use moves that are exactly defined as notation for the 3x3x3 Cube in Regulation 12a. Penalty: disqualification of the attempt (DNF.	 Article_E
E2c6	 If a competitor used incorrect capitalization for a move defined in Regulation 12a, it should be interpreted as if it has the correct capitalization and accepted as valid notation.	 Article_E
E2c7	 Any writing or other markings on the solution sheet which are clearly not a part of the competitor's intended solution may be disregarded, at the discretion of the judge.	 Article_E
E2c8	 Competitors must not intentionally make their solution harder to judge by using moves or symbols not defined as notation for the 3x3x3 Cube, incorrect capitalization, or by any other means. Penalty: disqualification of the attempt (DNF at the discretion of the WCA Delegate.	 Article_E
E2d	 The competitor's result is the number of moves in their solution, calculated using Outer Block Turn Metric (see Regulation 12a5.	 Article_E
E2d1	 The competitor's solution must not exceed 80 moves (including rotations when calculated using Execution Turn Metric (see Regulation 12a6. Penalty: disqualification of the attempt (DNF.	 Article_E
E2e	 The competitor's solution must not be directly derived from any part of the scramble sequence. Penalty: disqualification of the attempt (DNF, at the discretion of the WCA Delegate.	 Article_E
E2e1	 The WCA Delegate may ask the competitor to explain the purpose of each move in their solution, irrespective of the scramble sequence. If the competitor cannot give a valid explanation, the attempt is disqualified (DNF.	 Article_E
E3	 The competitor may use the following objects during the attempt. Penalty for using unauthorized objects: disqualification of the attempt (DNF.	 Article_E
E3a	 Paper (supplied by the judge, the solution sheet (supplied by the judge, a picture of the scramble for that attempt (which may be included on the paper or solution sheet, and pens/pencils or similar (supplied by the judge, or optionally self-supplied.	 Article_E
E3b	 3x3x3 Cubes (at most 3, self-supplied, which must be as described in Article 3 before starting the attempt.	 Article_E
E3c	 Stickers (self-supplied.	 Article_E
E3d	 Stopwatch or watch (self-supplied for keeping track of the elapsed time, if it is approved by the WCA Delegate.	 Article_E
E3e	 Other non-electronic aids that do not give an unfair advantage, at the discretion of the WCA Delegate (see Regulation 2i1.	 Article_E
E3f	 Tools to remove markings (self-supplied, such as correction fluid, correction tape, or erasers.	 Article_E
E4	 The WCA Delegate may choose to publish the solutions (e.g. photo of the score sheets or transcriptions of solutions.	 Article_E
E5	 The competitor must not communicate with anyone other than the WCA Delegate or the judge. This communication should be about the WCA Regulations and the competitor must not receive assistance deriving their solution. Penalty: disqualification of the attempt (DNF.	 Article_E
E6	 A competitor may join a 3x3x3 Fewest Moves attempt that is already in progress, at the discretion of the WCA Delegate. Exception: a competitor must not be permitted to join an ongoing attempt in the following cases:	 Article_E
E6a	 A competitor has finished their attempt already (see Guideline E2b+.	 Article_E
E6b	 The attempt takes place in a competition with multiple physical locations (i.e. "3x3x3 Fewest Moves simultaneous competitions".	 Article_E
E6c	 There is any risk that information about the scramble may have become known to the competitor who wishes to join.	 Article_E
H1	 Standard blindfolded solving procedures are followed, as described in Article B (Blindfolded Solving. Additional regulations that supersede the corresponding procedures in Article B are described below.	 Article_H
H1a	 Before an attempt, the competitor must submit to the organization team the number of puzzles (at least 2 they wish to attempt.	 Article_H
H1a1	 A competitor is not permitted to change the number of puzzles after submitting their number to the organization team.	 Article_H
H1a2	 A competitor may request to keep their submission private until all competitors have submitted their numbers. Once all competitors have reported their numbers, the information becomes public (e.g. a competitor may ask for the numbers of any other competitors before starting their attempt.	 Article_H
H1a3	 Before the attempt, the scrambled puzzles must be placed on the table in an arbitrary orientation while ensuring they remain completely covered. The puzzles should be arranged in a shape as square as possible and should not be stacked (e.g. 8 puzzles should be arranged in 2 rows with 3 puzzles and 1 row with 2 puzzles and in 1 layer only.	 Article_H
H1b	 If a competitor is attempting fewer than 6 puzzles, they are allotted a time limit of 10 minutes times the number of puzzles in the attempt, else the time limit is 60 minutes.	 Article_H
H1b1	 The competitor may signal the end of the solve at any time. If and when the time limit is reached, the judge stops the attempt and the attempt is then scored; the time limit for the attempt counts as the original recorded time.	 Article_H
H1d	 Time penalties for the puzzles of the attempt are cumulative.	 Article_H
H1e	 The competitor must not apply any moves to one or more puzzles during the memorization phase. Penalty: disqualification of the attempt (DNF. Exception: these individual puzzles may be considered unsolved at the end of the attempt instead of disqualifying the entire attempt, at the discretion of the WCA Delegate.	 Article_H
H2	 The competitor may self supply a flat covering (e.g. a mat or a cloth for the surface, at the discretion of the WCA Delegate. If the competitor wishes to do so, the request must be made at the same time as submitting the number of puzzles (see Regulation H1a.	 Article_H
